ColonyID,Colour,Day,AssignmentRate,MeanSpeed,MedianSpeed,InNestFrame,OutNestFrame,TotalFrame,OutNestRatio,InfectionStatus,InfectionLoad,Treatment
T_4,RG,1,0.996027777777778,1.59412085153421,1.0811157163884,736112,124456,860568,0.14462076210131,infected,9,T
T_4,RR,1,0.981065972222222,1.86213545604182,1.60318856949299,827003,20638,847641,0.0243475716724415,infected,12,T
T_5,BB,1,0.947770833333333,1.27596461623744,0.946945723753273,812266,6608,818874,0.00806961754799884,infected,11,T
T_5,BG,1,0.934974537037037,1.57347179083697,1.23175278100769,769549,38269,807818,0.0473732944796972,infected,12,T
T_5,BR,1,0.889056712962963,0.823110591706358,0.740505363645711,768105,40,768145,5.20735017477169e-05,infected,NaN,T
T_5,GG,1,0.914722222222222,1.38971031641788,1.04075211223171,759248,31072,790320,0.0393157202145966,infected,13,T
T_5,GR,1,0.92762037037037,0.717327646449375,0.505423341765432,798688,2776,801464,0.003463661499456,infected,5,T
T_5,RB,1,0.921564814814815,0.662156642408091,0.334854166750304,766463,29769,796232,0.0373873443920867,infected,7,T
T_5,RG,1,0.938626157407407,0.292411579894884,0.136157220006289,780097,30876,810973,0.0380727841740724,infected,22,T
T_5,RR,1,0.933864583333333,2.23831766468313,2.13471221987336,728159,78700,806859,0.0975387273364987,infected,10,T
T_6,BB,1,0.942094907407407,1.15908536239154,0.627724155202529,764538,49432,813970,0.0607295109156357,infected,15,T
T_6,BG,1,0.951119212962963,0.35463373374313,0.0452914568264005,802247,19520,821767,0.0237536917398727,infected,NaN,T
T_6,BR,1,0.941513888888889,1.30904079109255,1.01995391636004,786859,26609,813468,0.0327105675945458,infected,7,T
T_6,GG,1,0.930769675925926,0.879307539725263,0.0694477287872976,774376,29809,804185,0.0370673414699354,infected,4,T
T_6,GR,1,0.903153935185185,0.467407827185646,0.0421481655793311,755736,24589,780325,0.0315112292954859,infected,3,T
T_6,RB,1,0.855844907407407,0.0406671354815356,0.0242830784237798,733556,5894,739450,0.00797078910000676,infected,NaN,T
T_6,RG,1,0.930510416666667,1.09788925327333,0.70763386674041,784519,19442,803961,0.024182765084376,infected,12,T
T_6,RR,1,0.938371527777778,2.01901389691239,1.9328873737252,730563,80190,810753,0.0989080521441179,infected,10,T
T_7,BB,1,0.874591435185185,0.120063691322976,0.0189315133259202,722232,33415,755647,0.0442203833271356,infected,12,T
T_7,BG,1,0.88147337962963,0.25428471316372,0.0247546029585424,740947,20646,761593,0.0271089676507006,infected,17,T
T_7,BR,1,0.867584490740741,0.156474808930936,0.0158177071925588,722529,27064,749593,0.0361049262733243,infected,3,T
T_7,GG,1,0.867584490740741,0.16886601063404,0.0189953279256552,716565,33028,749593,0.0440612439016907,infected,10,T
T_7,GR,1,0.88147337962963,0.0503849712234012,0.00334899081074826,719593,42000,761593,0.0551475656945376,infected,6,T
T_7,RB,1,0.88147337962963,0.13545743654469,0.0187258749118094,729403,32190,761593,0.0422666699930278,infected,5,T
T_7,RG,1,0.864600694444444,0.0950137549345358,0,583376,163639,747015,0.219057180913369,infected,NaN,T
T_7,RR,1,0.867584490740741,0.0765089560056402,0.0135674233914495,704804,44789,749593,0.0597510915923708,infected,4,T
T_8,BB,1,0.981309027777778,0.768863962213069,0.600223934025596,843923,3928,847851,0.00463288950534941,infected,NaN,T
T_8,BG,1,0.976326388888889,1.17877606052594,0.877632181904346,835881,7665,843546,0.00908664139240776,infected,7,T
T_8,BR,1,0.981104166666667,1.33065543370026,1.01380326641818,843781,3893,847674,0.00459256742568487,infected,2,T
T_8,GG,1,0.994436342592593,1.00311871782536,0.786432752055204,838309,20884,859193,0.0243065294991928,infected,5,T
T_8,GR,1,0.986543981481481,2.18159254327827,2.03238302920912,790566,61808,852374,0.0725127702158911,infected,2,T
T_8,RB,1,0.966027777777778,1.46057801141357,1.10154142948557,832451,2197,834648,0.00263224736655452,infected,0,T
T_8,RG,1,0.979938657407407,1.57933650922314,1.23369473249438,835141,11526,846667,0.013613380467173,infected,13,T
T_8,RR,1,0.959186342592593,1.08410460627205,0.824007741907697,819731,9006,828737,0.0108671387907141,infected,12,T
T_9,BB,1,0.952424768518519,0.872310767564562,0.666332544832633,813625,9270,822895,0.0112651067268607,infected,1,T
T_9,BG,1,0.958225694444444,1.01083182060053,0.735067140640182,816875,11032,827907,0.0133251681650234,infected,2,T
T_9,BR,1,0.974880787037037,0.897351145909759,0.651198492337517,835521,6776,842297,0.00804466832957971,infected,3,T
T_9,GG,1,0.930854166666667,1.59923570422527,1.35250238267935,794055,10203,804258,0.0126862275538447,infected,3,T
T_9,GR,1,0.972413194444444,1.30185318371937,1.05369695627977,824172,15993,840165,0.0190355465890629,infected,12,T
T_9,RB,1,0.965783564814815,1.07810516056704,0.760655885119387,803305,31132,834437,0.0373089879763242,infected,8,T
T_9,RG,1,0.956569444444444,1.57173533578482,1.34256254888788,818488,7988,826476,0.00966513244183739,infected,25,T
T_9,RR,1,0.964863425925926,2.17533959262253,2.03323969944582,789306,44336,833642,0.0531835008312921,infected,5,T
X_1,BB,1,1,1.36457719419292,1.21427495416291,863823,177,864000,0.000204861111111111,infected,8,X
X_1,BG,1,1,1.48890289630221,1.26422608361672,861358,2642,864000,0.00305787037037037,uninfected,0,X
X_1,BR,1,1,1.59210964654423,1.39555650946766,860888,3112,864000,0.00360185185185185,uninfected,0,X
X_1,GG,1,1,1.21405599522747,1.03521000812961,863311,689,864000,0.000797453703703704,infected,4,X
X_1,GR,1,1,1.50111503487642,1.23964209239822,859062,4938,864000,0.00571527777777778,uninfected,0,X
X_1,RB,1,1,0.994581701746988,0.788469726386224,862230,1770,864000,0.00204861111111111,uninfected,0,X
X_1,RG,1,1,0.590261355435367,0.51224479375482,853821,10179,864000,0.01178125,infected,NaN,X
X_1,RR,1,1,1.32019617855813,1.06863689588542,860650,3350,864000,0.00387731481481481,infected,NaN,X
X_10,BB,1,0.830324074074074,1.37602603466028,1.00243374421439,713651,3749,717400,0.00522581544466128,uninfected,0,X
X_10,BG,1,0.833686342592593,2.34595648100009,2.31801035561013,626234,94071,720305,0.130598843545443,infected,7,X
X_10,BR,1,0.82184837962963,2.27680143626746,2.2127370306143,652686,57391,710077,0.0808236289867155,infected,0,X
X_10,GG,1,0.820505787037037,1.04386934991684,0.725258766273148,706903,2014,708917,0.00284095317223314,uninfected,0,X
X_10,GR,1,0.796758101851852,1.61294334202365,1.39742322819832,685199,3200,688399,0.00464846695012631,infected,12,X
X_10,RB,1,0.822953703703704,1.07159489569295,0.771584426002216,709764,1268,711032,0.00178332339472766,infected,8,X
X_10,RG,1,0.844733796296296,1.51328877573307,1.17842681205889,721384,8466,729850,0.0115996437624169,uninfected,0,X
X_10,RR,1,0.814403935185185,2.24547149275216,2.11688031656112,690354,13291,703645,0.0188887862487476,uninfected,0,X
X_2,BB,1,0.999791666666667,1.50999174682904,1.26012093532617,823465,40355,863820,0.0467169086152208,infected,11,X
X_2,BG,1,0.999796296296296,0.92560485140853,0.67695267717986,829298,34526,863824,0.0399687899386912,uninfected,0,X
X_2,BR,1,0.997149305555556,1.01667585158865,0.758243882010511,833150,28387,861537,0.0329492523246245,uninfected,0,X
X_2,GG,1,0.999741898148148,0.707171278438477,0.522626803592321,837120,26657,863777,0.0308609745339364,infected,5,X
X_2,GR,1,0.998956018518519,0.54714360233418,0.279668319723933,833562,29536,863098,0.0342209111827394,uninfected,0,X
X_2,RB,1,0.999414351851852,0.542908191938002,0.328581527120533,826638,36856,863494,0.0426824042784316,uninfected,0,X
X_2,RG,1,1,0.0364469792713328,0,446458,417542,864000,0.483266203703704,infected,4,X
X_2,RR,1,0.999791666666667,0.548193017257547,0.329156573442842,852066,11754,863820,0.0136070014586372,infected,NaN,X
X_3,BB,1,0.955668981481481,2.26011687292695,2.21164687315565,666074,159624,825698,0.193320075863088,uninfected,0,X
X_3,BG,1,0.976662037037037,1.31496915935242,0.851104825799573,817632,26204,843836,0.0310534274432473,infected,6,X
X_3,BR,1,0.976332175925926,1.87707156425017,1.63194412898303,780900,62651,843551,0.0742705538847088,infected,12,X
X_3,GG,1,0.960085648148148,1.02988915347129,0.559284631234954,795847,33667,829514,0.0405864156602541,uninfected,0,X
X_3,GR,1,0.962428240740741,1.44869420065727,1.02218215331824,818088,13450,831538,0.0161748470905719,infected,7,X
X_3,RB,1,0.941135416666667,0.960109818570147,0.303781055720431,791033,22108,813141,0.0271883966003436,infected,5,X
X_3,RG,1,0.960112268518518,1.25799744008536,0.918295839064683,815365,14172,829537,0.0170842289132371,uninfected,0,X
X_3,RR,1,0.97615162037037,0.992135789514215,0.531452065691034,825823,17572,843395,0.0208348401401479,uninfected,0,X
X_4,BB,1,0.989741898148148,1.05783433721528,0.541000006982313,807254,47883,855137,0.055994536547945,uninfected,NaN,X
X_4,BG,1,0.993931712962963,1.96259816370802,1.77578835856961,646774,211983,858757,0.246848642864047,infected,5,X
X_4,BR,1,0.987788194444444,1.48442868050263,1.02171494701396,814750,38699,853449,0.0453442443543785,infected,4,X
X_4,GG,1,0.984583333333333,1.88393374937699,1.58394279573139,756914,93766,850680,0.110224761367377,uninfected,0,X
X_4,GR,1,0.990416666666667,2.47689025528528,2.51032784752025,735049,120671,855720,0.141016921422895,infected,12,X
X_4,RB,1,0.989310185185185,2.26181781504486,2.18253763985407,809493,45271,854764,0.0529631570819548,infected,8,X
X_4,RG,1,0.993890046296296,1.41514257072154,0.944356929779039,754809,103912,858721,0.121007871008162,uninfected,0,X
X_4,RR,1,0.997443287037037,2.30521255547806,2.2890591384642,738587,123204,861791,0.142962736904888,uninfected,0,X
X_5,BB,1,0.860707175925926,1.91114911305793,1.68913474145649,714630,29021,743651,0.0390250265245391,infected,10,X
X_5,BG,1,0.860613425925926,2.02852983120059,1.87828561081102,696325,47245,743570,0.063538066355555,uninfected,0,X
X_5,BR,1,0.846638888888889,1.24758531777664,0.847778883299211,719021,12475,731496,0.017054091888404,uninfected,0,X
X_5,GG,1,0.858387731481482,1.76100485280771,1.51412268428412,707088,34559,741647,0.0465976401171986,infected,4,X
X_5,GR,1,0.860246527777778,1.91151004164832,1.72692100091314,717750,25503,743253,0.0343126768408604,uninfected,0,X
X_5,RB,1,0.860565972222222,1.71518402666409,1.46699779195614,723177,20352,743529,0.027372167057371,uninfected,0,X
X_5,RG,1,0.754744212962963,0.49765912767543,0.0504305524264922,608084,44015,652099,0.0674974198702958,infected,NaN,X
X_5,RR,1,0.860606481481481,1.8191314606362,1.43868314513504,711192,32372,743564,0.0435362658762393,infected,8,X
X_6,BB,1,0.936934027777778,1.57759011180907,1.29230925046763,781004,28507,809511,0.0352150866387239,infected,0,X
X_6,BG,1,0.949886574074074,2.13693741617346,2.00685425161057,673367,147335,820702,0.179523139946046,uninfected,0,X
X_6,BR,1,0.96424537037037,1.43954005903799,1.09187903022561,765643,67465,833108,0.0809798969641391,uninfected,0,X
X_6,GG,1,0.975216435185185,2.31069321631211,2.23863990759007,728150,114437,842587,0.135816242120992,infected,5,X
X_6,GR,1,0.978612268518519,1.15908526388997,0.84984810456791,816437,29084,845521,0.0343977263722604,uninfected,0,X
X_6,RB,1,0.951180555555556,1.9914873634394,1.79730350025721,753490,68330,821820,0.0831447275559125,uninfected,0,X
X_6,RG,1,0.991976851851852,1.96915184228272,1.64444939115276,759794,97274,857068,0.11349624533876,infected,14,X
X_6,RR,1,0.975837962962963,1.12370977762523,0.749884607065723,818733,24391,843124,0.0289293152608632,infected,12,X
X_7,BB,1,0.992143518518519,1.17284740141644,0.786964978860608,702570,154642,857212,0.180401114310112,infected,5,X
X_7,BG,1,0.852394675925926,0.317091097773281,0.0567091485060432,701911,34558,736469,0.0469239031106537,uninfected,0,X
X_7,BR,1,0.977715277777778,1.20709877819767,0.834305356280893,767505,77241,844746,0.0914369526461208,uninfected,0,X
X_7,GG,1,0.986537037037037,1.08901783309347,0.653860586655298,711098,141270,852368,0.165738272670959,infected,0,X
X_7,GR,1,0.93947337962963,1.08448531423507,0.781093946466906,721236,90469,811705,0.111455516474581,uninfected,0,X
X_7,RB,1,0.985226851851852,1.16127394005487,0.631621310104108,641376,209860,851236,0.246535625842892,uninfected,0,X
X_7,RG,1,0.900207175925926,1.0565885031983,0.634612324700949,701262,76517,777779,0.0983788454046715,infected,NaN,X
X_7,RR,1,0.933366898148148,0.358083599405781,0.0834936209574028,691046,115383,806429,0.143078931933251,infected,NaN,X
X_8,BB,1,0.906575231481481,2.15182219414783,2.09573968741848,709478,73803,783281,0.0942228906356723,uninfected,0,X
X_8,BG,1,0.908138888888889,2.17324248430223,2.03469222613219,771788,12844,784632,0.0163694572742381,infected,11,X
X_8,BR,1,0.899875,2.02002476373969,1.88703600223871,775314,2178,777492,0.00280131499745335,infected,1,X
X_8,GG,1,0.91497337962963,2.58033805193329,2.59600269241448,735149,55388,790537,0.0700637667813145,uninfected,0,X
X_8,GR,1,0.900409722222222,2.58500790365048,2.60526766598427,746141,31813,777954,0.0408931633489898,infected,6,X
X_8,RB,1,0.948224537037037,2.39129829027088,2.3903566259539,683324,135942,819266,0.165931455717679,infected,25,X
X_8,RG,1,0.912487268518519,2.04342824210319,1.85317621590869,764138,24251,788389,0.0307601957916714,uninfected,0,X
X_8,RR,1,0.916112268518519,2.04566822506377,1.86024170336055,789000,2521,791521,0.00318500709393686,uninfected,0,X
X_9,BB,1,0.94194212962963,1.26092780508853,1.0325932745561,808629,5209,813838,0.00640053671615235,uninfected,0,X
X_9,BG,1,0.941884259259259,1.78319627994135,1.59846807158691,809320,4468,813788,0.00549037341420616,infected,12,X
X_9,BR,1,0.943201388888889,1.26033137912244,1.02425446772565,812897,2029,814926,0.00248979661957037,infected,6,X
X_9,GG,1,0.948145833333333,1.6829384236164,1.50003003037485,813391,5807,819198,0.00708864035312586,uninfected,0,X
X_9,GR,1,0.941884259259259,1.28295368011612,1.16120025191927,811858,1930,813788,0.00237162504239433,infected,19,X
X_9,RB,1,0.941884259259259,0.893769016745815,0.700111030560785,811022,2766,813788,0.00339891962034338,infected,10,X
X_9,RG,1,0.948145833333333,1.39790759049693,1.22181663655501,818870,328,819198,0.000400391602518561,uninfected,0,X
X_9,RR,1,0.941884259259259,1.21139499945731,0.927270515492978,812292,1496,813788,0.00183831661317198,uninfected,0,X
